"Course Number","Course Title","Course Catalog Code","Course Department Code","Prim Assoc","Meeting Number","Class Meeting Days","Class Begin Time (24 Hour)","Class End Time (24 Hour)","Instructor Name","Print on Schedule (Y/N)","Campus Code","Building Code","Room Number","Session Code","Year","Section Status","Section Number"
"POST070  PZ","Research Methods in Pol Stds","UG12","ZPOL","PZ",64668,"--T-R--",1200,1310,"Pantoja, Adrian D.","Y","PZ","AV","204","FA",2012,"O","01"
"POST101  PZ","United States Electoral System","UG12","ZPOL","PZ",65630,"-M-W---",1200,1310,"Staff","Y","PZ","BH","207","FA",2012,"O","01"
"POST107  CH","Latino Politics","UG12","ZPOL","PZ",64670,"--T-R--",935,1050,"Pantoja, Adrian D.","Y","PZ","AV","204","FA",2012,"O","01"
"POST140  HM","Global Environmental Politics","UG12","HHSS","HM",63594,"-M-W---",1315,1430,"Steinberg, Paul F.","Y","HM","BK","B126","FA",2012,"O","01"
"POST141  PZ","International Political Economy","UG12","ZPOL","PZ",64671,"--T-R--",1615,1730,"Herrera, Geoffrey","Y","PZ","BD","208","FA",2012,"O","01"
"POST143  PZ","Global Governance","UG12","ZPOL","PZ",64672,"--T-R--",935,1050,"Ilgen, Thomas","Y","PZ","BE","207","FA",2012,"O","01"
"POST150  PZ","Hist of Political Phil-Ancient","UG12","ZPOL","PZ",64673,"--T-R--",1200,1310,"Lee, Fred","Y","PZ","BE","207","FA",2012,"O","01"
"POST180  PZ","Secularism and Public Opinion","UG12","ZPOL","PZ",64664,"----R--",1900,2150,"Pantoja, Adrian D.","Y","PZ","AV","204","FA",2012,"O","01"
"POST195  PZ","Senior Seminar: Tech & Politics","UG12","ZPOL","PZ",64674,"---W---",1445,1730,"Herrera, Geoffrey","Y","PZ","BE","207","FA",2012,"O","01"
"POST198  PZ","Scholar in Residence Seminar","UG12","ZPOL","PZ",64805,"-M-----",1445,1730,"VanSickle-Ward, Rachel M.","Y","PZ","BE","101","FA",2012,"O","01"
"PPA 190  PO","Internship and Thesis Seminar","UG12","PPPA","PO",64049,"-----F-",1315,1600,"Menefee-Libey, David J.","Y","PO","CA","11","FA",2012,"O","01"
"PPA 195  PO","Internship in Public Affairs","UG12","PPPA","PO",64050,"-------",0,0,"Menefee-Libey, David J.","Y","","ARR","","FA",2012,"O","01"
"PPE 110A CM","Economics Seminar","UG12","MIDS","CM",65156,"-M-W---",900,1025,"Blomberg, Brock","Y","CM","BC","2","FA",2012,"O","01"
"PPE 110B CM","Economics Tutorial","UG12","MIDS","CM",65157,"-M-W---",1030,1155,"Blomberg, Brock","Y","CM","BC","2","FA",2012,"O","01"
"PPE 160  PO","Freedom, Markets, & Well-Being","UG12","PPPE","PO",63981,"-M-W---",1445,1600,"Brown, Eleanor P.","Y","PO","PR","202","FA",2012,"O","01"
"PPE 190  PO","Senior Seminar","UG12","PPPE","PO",64047,"-------",0,0,"Brown, Eleanor P.","Y","","ARR","","FA",2012,"O","01"
"PSYC010  PZ","Introduction to Psychology","UG12","ZPSY","PZ",64711,"--T-R--",810,925,"Fairchild, Halford","Y","PZ","BH","214","FA",2012,"O","01"
"PSYC010  PZ","Introduction to Psychology","UG12","ZPSY","PZ",64712,"-M-W---",1200,1310,"Moore, David","Y","PZ","BH","210","FA",2012,"O","02"
"PSYC010  PZ","Introduction to Psychology","UG12","ZPSY","PZ",64713,"-M-W---",1445,1600,"Moore, David","Y","PZ","BH","210","FA",2012,"O","03"
"PSYC010  PZ","Introduction to Psychology","UG12","ZPSY","PZ",64714,"-M-W---",1200,1310,"Banerjee, Mita","Y","PZ","BH","214","FA",2012,"O","04"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65019,"--T-R--",1200,1310,"Reed, Catherine L.","Y","CM","KRV","102","FA",2012,"O","01"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65020,"--T-R--",1445,1600,"Reed, Catherine L.","Y","CM","KRV","102","FA",2012,"O","02"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65021,"--T-R--",1445,1600,"Brown, Kathleen","Y","CM","RN","15","FA",2012,"O","03"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65022,"--T-R--",1615,1730,"Brown, Kathleen","Y","CM","RN","15","FA",2012,"O","04"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65023,"-M-W---",1445,1600,"Hwang, Wei-Chin","Y","CM","RS","102","FA",2012,"O","05"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65024,"-M-W---",1200,1310,"Halpern, Diane","Y","CM","RS","105","FA",2012,"O","06"
"PSYC030  CM","Introduction to Psychology","UG12","MPSY","CM",65025,"--T-R--",935,1050,"Bowman, Craig","Y","CM","BC","35","FA",2012,"O","07"
"PSYC037  CM","Organizational Psychology","UG12","MPSY","CM",65026,"--T-R--",935,1050,"Riggio, Ronald","Y","CM","KRV","321","FA",2012,"O","01"
"PSYC037  CM","Organizational Psychology","UG12","MPSY","CM",65027,"--T-R--",1200,1310,"Riggio, Ronald","Y","CM","KRV","103","FA",2012,"O","02"
"PSYC037  CM","Organizational Psychology","UG12","MPSY","CM",65028,"--T-R--",810,925,"Bowman, Craig","Y","CM","BC","35","FA",2012,"O","03"
"PSYC037  CM","Organizational Psychology","UG12","MPSY","CM",65029,"--T-R--",1315,1430,"Bowman, Craig","Y","CM","KRV","165","FA",2012,"O","04"
"PSYC040  CM","Cognitive Psychology","UG12","MPSY","CM",65030,"-M-W---",1445,1600,"Cook, Gabriel","Y","CM","KRV","165","FA",2012,"O","01"
"PSYC051  PO","Psych Approaches Study of People","UG12","PPSY","PO",64445,"--T-R--",935,1050,"Goto, Sharon G.","Y","PO","LINC","1125","FA",2012,"O","01"
"PSYC051  PO","Psych Approaches Study of People","UG12","PPSY","PO",64446,"--T-R--",1445,1600,"Hurley, Eric A.","Y","PO","LINC","1135","FA",2012,"O","02"
"PSYC051  PO","Psych Approaches Study of People","UG12","PPSY","PO",64447,"-M-W-F-",1000,1050,"Smiley, Patricia A.","Y","PO","LINC","1135","FA",2012,"O","03"
"PSYC052  SC","Introduction to Psychology","UG12","SPSY","SC",65329,"-M-W---",1615,1730,"Ma, Jennifer E.","Y","SC","ST","103","FA",2012,"O","01"
"PSYC053  HM","Introduction to Psychology","UG12","HHSS","HM",64988,"--T-R--",1445,1600,"Mashek, Debra J.","Y","HM","PA","1285","FA",2012,"O","01"
"PSYC065  CM","Behavioral Psychology","UG12","MPSY","CM",65031,"--T-R--",1200,1310,"Charlop, Marjorie","Y","CM","RS","105","FA",2012,"O","01"
"PSYC081  CM","Developmental Psychology","UG12","MPSY","CM",65032,"--T-R--",935,1050,"Brown, Kathleen","Y","CM","KRV","103","FA",2012,"O","01"
"PSYC084  CH","Psychology of the Chicano/a","UG12","PPSY","PO",64448,"-M-W---",1315,1430,"Buriel, John R.","Y","PO","LINC","1125","FA",2012,"O","01"
"PSYC091  PZ","Psychological Statistics","UG12","ZPSY","PZ",65461,"--T-R--",1315,1430,"Light, Leah","Y","PZ","SC","230","FA",2012,"O","01"
"PSYC091L PZ","Pyschological Statistics Lab","UG12","ZPSY","PZ",65552,"-M-----",1900,2000,"Light, Leah","Y","PZ","BH","119","FA",2012,"O","01"
"PSYC091L PZ","Pyschological Statistics Lab","UG12","ZPSY","PZ",65553,"---W---",1900,2000,"Light, Leah","Y","PZ","BH","119","FA",2012,"O","02"
"PSYC092  CM","Social Psychology","UG12","MPSY","CM",65033,"--T-R--",1445,1600,"Levin, Shana","Y","CM","KRV","103","FA",2012,"O","01"
"PSYC092  PZ","Research Methods","UG12","ZPSY","PZ",65440,"--T----",1315,1430,"Rodriguez, Norma A.","Y","PZ","FL","104","FA",2012,"O","01"
"PSYC092  PZ","Research Methods","UG12","ZPSY","PZ",65439,"--T-R--",1200,1310,"Rodriguez, Norma A.","Y","PZ","FL","104","FA",2012,"O","01"
"PSYC097  CM","Sensation and Perception","UG12","MPSY","CM",65034,"-M-W-F-",1000,1050,"Reed, Catherine L.","Y","CM","RS","104","FA",2012,"O","01"
"PSYC097  CM","Sensation and Perception","UG12","MPSY","CM",65034,"-M-W-F-",1000,1050,"Harris, Alison M.","Y","CM","RS","104","FA",2012,"O","01"
"PSYC101  PZ","Brain and Behavior","UG12","ZPSY","PZ",64675,"--T-R--",1315,1430,"Staff","Y","PZ","FL","112","FA",2012,"O","01"
"PSYC103  SC","Psychological Statistics","UG12","SPSY","SC",65331,"-M-----",1730,1830,"Abdullatif, Qutayba","Y","SC","ST","229","FA",2012,"O","01"
"PSYC103  SC","Psychological Statistics","UG12","SPSY","SC",65330,"-M-W---",1615,1730,"Abdullatif, Qutayba","Y","SC","ST","229","FA",2012,"O","01"
"PSYC103  SC","Psychological Statistics","UG12","SPSY","SC",65332,"-M-W---",1315,1430,"Ma, Jennifer E.","Y","SC","ST","103","FA",2012,"O","02"
"PSYC103  SC","Psychological Statistics","UG12","SPSY","SC",65333,"--T----",1445,1600,"Ma, Jennifer E.","Y","SC","ST","229","FA",2012,"O","02"
"PSYC104  PZ","Experimental Social Psychology","UG12","ZPSY","PZ",64710,"--TWR--",1315,1430,"Fairchild, Halford","Y","PZ","BD","208","FA",2012,"O","01"
"PSYC104  SC","Research Design in Psychology","UG12","SPSY","SC",65334,"-M-W---",1315,1430,"Groscup, Jennifer","Y","SC","ST","229","FA",2012,"O","01"
"PSYC104L SC","Research Design in Psyc Lab","UG12","SPSY","SC",65335,"---W---",1445,1600,"Groscup, Jennifer","Y","SC","ST","229","FA",2012,"O","01"
"PSYC105  PZ","Child Development","UG12","ZPSY","PZ",64715,"-M-W---",1445,1600,"Banerjee, Mita","Y","PZ","BH","214","FA",2012,"O","01"
"PSYC105  SC","Personality","UG12","SPSY","SC",65336,"-M-W---",1315,1430,"LeMaster, Judith","Y","SC","ST","101","FA",2012,"O","01"
"PSYC107  CM","Neuroeconomics","UG12","MPSY","CM",65041,"-M-W---",1445,1600,"Harris, Alison M.","Y","CM","KRV","102","FA",2012,"O","01"
"PSYC107  CM","Neuroeconomics","UG12","MPSY","CM",65041,"-M-W---",1445,1600,"Reed, Catherine L.","Y","CM","KRV","102","FA",2012,"O","01"
"PSYC107  PZ","Theories of Personality","UG12","ZPSY","PZ",64677,"--T-R--",935,1050,"Rodriguez, Norma A.","Y","PZ","FL","104","FA",2012,"O","01"
"PSYC108  PO","Child Development","UG12","PPSY","PO",65279,"--T-R--",1315,1430,"Smiley, Patricia A.","Y","PO","EDMS","114","FA",2012,"O","01"
"PSYC109  CM","Intro to Stats for Psychologists","UG12","MPSY","CM",65035,"-M-W---",1315,1430,"Cook, Gabriel","Y","CM","KRV","165","FA",2012,"O","01"
"PSYC110  CM","Research Methods","UG12","MPSY","CM",65036,"--T----",1315,1600,"Costanzo, Mark","Y","CM","KRV","164","FA",2012,"O","01"
"PSYC110  SC","Child Development","UG12","SPSY","SC",65327,"--T-R--",1315,1430,"Walker, Sheila","Y","SC","BL","218","FA",2012,"O","01"
"PSYC111L CM","Research Methods Practicum","UG12","MPSY","CM",65037,"--T----",1800,2100,"Costanzo, Mark","Y","CM","KRV","164","FA",2012,"O","01"
"PSYC111L CM","Research Methods Practicum","UG12","MPSY","CM",65038,"----R--",1315,1600,"Costanzo, Mark","Y","CM","KRV","164","FA",2012,"O","02"
"PSYC119  CM","Sem:Clinical Research/Assesment","UG12","MPSY","CM",65039,"--T-R--",0,0,"Charlop, Marjorie","Y","CM","SM","103","FA",2012,"O","01"
"PSYC121  PZ","Cognitive Science","UG12","ZPSY","PZ",65460,"---W---",1445,1600,"Light, Leah","Y","PZ","BH","119","FA",2012,"O","01"
"PSYC121  PZ","Cognitive Science","UG12","ZPSY","PZ",65459,"--T-R--",935,1050,"Light, Leah","Y","PZ","BH","110","FA",2012,"O","01"
"PSYC122  SC","Cognitive Psychology","UG12","SPSY","SC",65339,"--T-R--",1315,1430,"Spezio, Michael L.","Y","SC","ST","107","FA",2012,"O","01"
"PSYC122L SC","Cognitive Psychology Laboratory","UG12","SPSY","SC",65340,"----R--",1445,1600,"Spezio, Michael L.","Y","SC","ST","229","FA",2012,"O","01"
"PSYC126  PZ","Psychology of Music","UG12","ZPSY","PZ",64676,"--T-R--",1615,1730,"Staff","Y","PZ","FL","112","FA",2012,"O","01"
"PSYC128  SC","Abnormal Psychology","UG12","SPSY","SC",65337,"--T-R--",1315,1430,"LeMaster, Judith","Y","SC","ST","103","FA",2012,"O","01"
"PSYC130  SC","Emotion:Persp Exp Psyc & Neuro","UG12","SPSY","SC",65341,"-M-----",1445,1730,"Spezio, Michael L.","Y","SC","ST","107","FA",2012,"O","02"
"PSYC131  CM","Special Topics in Psychology","UG12","MPSY","CM",65040,"---W---",1800,2100,"Mhatre, Ketan","Y","CM","RS","102","FA",2012,"O","01"
"PSYC131  PO","Abnormal Psychology","UG12","PPSY","PO",64449,"-M-W---",1100,1215,"Keil, Katrina M.","Y","PO","LINC","1125","FA",2012,"O","01"
"PSYC140  CM","Leadership","UG12","MPSY","CM",65042,"-M-----",1315,1600,"Conger, Jay","Y","CM","KRV","367","FA",2012,"O","01"
"PSYC143  PO","Neuropsychology","UG12","PPSY","PO",64450,"--T-R--",935,1050,"Staff","Y","PO","EDMS","114","FA",2012,"O","01"
"PSYC143 LPO","Lab, Neuropsychology","UG12","PPSY","PO",64451,"---W---",1315,1600,"Staff","Y","PO","LINC","3108","FA",2012,"O","01"
"PSYC144  SC","Structural Equation Modeling","UG12","SPSY","SC",65338,"--T-R--",935,1050,"Hartley, Alan","Y","SC","ST","229","FA",2012,"O","01"
"PSYC145  CM","Psychology of Morality","UG12","MPSY","CM",65043,"----R--",1445,1730,"Valdesolo, Piercarlo","Y","CM","KRV","166","FA",2012,"O","01"
"PSYC148  PZ","Neuropharmacology and Behavior","UG12","ZPSY","PZ",64707,"-M-W---",1200,1310,"Borowski, Thomas B.","Y","PZ","FL","106","FA",2012,"O","01"
"PSYC150  HM","Psych of Close Relationships","UG12","HHSS","HM",64990,"--T-R--",1615,1730,"Mashek, Debra J.","Y","HM","PA","1285","FA",2012,"O","01"
"PSYC154  PO","Social Psychology","UG12","PPSY","PO",64452,"--T-R--",1445,1600,"Pearson, Adam","Y","PO","LINC","1125","FA",2012,"O","01"
"PSYC155  CM","Eth Minority Psyc & Mental Hlth","UG12","MPSY","CM",65044,"-M-W---",1315,1430,"Hwang, Wei-Chin","Y","CM","RS","102","FA",2012,"O","01"
"PSYC156  SC","Native American Psychology","UG12","SPSY","SC",65328,"-M-W---",1445,1600,"Walker, Sheila","Y","SC","ST","103","FA",2012,"O","01"
"PSYC157  PO","Research Design/Methodlgy w/Lab","UG12","PPSY","PO",65648,"--T-R--",1315,1430,"Sher, Shlomo","Y","PO","LINC","1125","FA",2012,"O","01"
"PSYC157 LPO","Lab, Research Design & Method","UG12","PPSY","PO",65647,"-M-----",1445,1600,"Staff","Y","PO","LINC","2116","FA",2012,"O","01"
"PSYC162  PO","Memory & Language w/Lab","UG12","PPSY","PO",64455,"--T-R--",1445,1600,"Burke, Deborah M.","Y","PO","EDMS","114","FA",2012,"O","01"
"PSYC162  SC","Psychology and Law","UG12","SPSY","SC",65342,"-M-W---",1200,1310,"Groscup, Jennifer","Y","SC","ST","103","FA",2012,"O","01"
"PSYC162 LPO","Lab, Memory & Language","UG12","PPSY","PO",64456,"--T-R--",1600,1730,"Burke, Deborah M.","Y","PO","LINC","2116","FA",2012,"O","01"
"PSYC162L SC","Psychology and Law Lab","UG12","SPSY","SC",65452,"-M-----",1445,1600,"Groscup, Jennifer","Y","SC","ST","229","FA",2012,"O","01"
"PSYC165  CM","Critical Thinking","UG12","MPSY","CM",65045,"-M-----",1800,2100,"Halpern, Diane","Y","CM","RS","103","FA",2012,"O","01"
"PSYC176  PO","Psychology of Health & Medicine","UG12","PPSY","PO",64457,"--T-R--",935,1050,"Thompson, Suzanne C.","Y","PO","LINC","1135","FA",2012,"O","01"
"PSYC177  CM","Organiz Communication/Leadership","UG12","MPSY","CM",65046,"--T----",1445,1730,"Mhatre, Ketan","Y","CM","KRV","166","FA",2012,"O","01"
"PSYC180B PO","Sem: Clinical Psychology","UG12","PPSY","PO",64458,"-M-----",1315,1600,"Keil, Katrina M.","Y","PO","LINC","2114","FA",2012,"O","01"
"PSYC180D PO","Fieldwork in Clinical Psychology","UG12","PPSY","PO",65644,"---W---",1315,1430,"Keil, Katrina M.","Y","PO","EDMS","251","FA",2012,"O","01"
"PSYC180H PO","Sem: Consciousness & Cognition","UG12","PPSY","PO",64459,"-M-W---",1100,1215,"Sher, Shlomo","Y","PO","LINC","2114","FA",2012,"O","01"
"PSYC185  PO","Psych: History, Science, Applic","UG12","PPSY","PO",64460,"-M-W-F-",1000,1050,"Buriel, John R.","Y","PO","LINC","1125","FA",2012,"O","01"
"PSYC188  AF","Seminar in African American Psyc","UG12","ZPSY","PZ",64709,"---W---",1445,1730,"Fairchild, Halford","Y","PZ","BD","208","FA",2012,"O","01"
"PSYC189  PZ","Seminar: Ethical Issues in Psych","UG12","ZPSY","PZ",64706,"---W---",1200,1430,"Rodriguez, Norma A.","Y","PZ","AV","226","FA",2012,"O","01"
"PSYC190  PZ","History and Systems in Psych","UG12","ZPSY","PZ",64708,"--T-R--",935,1050,"Lewis, Jeffrey C.","Y","PZ","FL","112","FA",2012,"O","01"
"PSYC191  SC","Senior Thesis in Psychology","UG12","SPSY","SC",65343,"--T-R--",1100,1150,"Wood, Stacey","Y","SC","ST","101","FA",2012,"O","01"
"PSYC191  SC","Senior Thesis in Psychology","UG12","SPSY","SC",65344,"--T-R--",1100,1150,"Hartley, Alan","Y","SC","ST","229","FA",2012,"O","02"
"PSYC195  PZ","Seminar in Emotional Development","UG12","ZPSY","PZ",64717,"--T----",1200,1430,"Banerjee, Mita","Y","PZ","BH","207","FA",2012,"O","01"
"PSYC198  CM","Psych Senior Research Seminar","UG12","MPSY","CM",65047,"--T----",1800,2100,"Levin, Shana","Y","CM","RS","102","FA",2012,"O","01"
"PSYC199  SC","Independent Study in Psychology","UG12","SPSY","SC",65492,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"PSYC326  CG","Foundations of Evaluation","UG12","GPSY","CG",65675,"--T----",1300,1550,"Azzam, Tarek","Y","CGU","ACB","214","FA",2012,"O","01"
"RLST010  CM","Intro to South Asian Religions","UG12","MRLS","CM",64960,"-M-W---",1315,1430,"Michon, Daniel","Y","CM","KRV","LC63","FA",2012,"O","01"
"RLST010  CM","Intro to South Asian Religions","UG12","MRLS","CM",64961,"-M-W---",1445,1600,"Michon, Daniel","Y","CM","KRV","LC63","FA",2012,"O","02"
"RLST022  CM","Intro Western Relig Traditions","UG12","MRLS","CM",64962,"--T-R--",1200,1310,"Yonemoto, Karen","Y","CM","RN","103","FA",2012,"O","01"
"RLST022  CM","Intro Western Relig Traditions","UG12","MRLS","CM",64963,"--T-R--",1315,1430,"Yonemoto, Karen","Y","CM","RN","103","FA",2012,"O","02"
"RLST040  PO","Religious Ethics","UG12","PRST","PO",64461,"--T-R--",1315,1430,"Eisenstadt, Oona","Y","PO","PR","202","FA",2012,"O","01"
"RLST043  CM","Intro to Religious Thought","UG12","MRLS","CM",64964,"-M-W---",1200,1310,"Davis, Stephen T.","Y","CM","KRV","103","FA",2012,"O","01"
"RLST080  PO","The Holy Fool:Comic/Ugly/Madness","UG12","PRST","PO",64462,"--T-R--",1445,1600,"Smith, Darryl A.","Y","PO","PR","003","FA",2012,"O","01"
"RLST092  SC","Varieties of Early Christianity","UG12","SREL","SC",65311,"--T-R--",1315,1430,"Jacobs, Andrew","Y","SC","HM","119","FA",2012,"O","01"
"RLST101A CM","Sanskrit & Indian Epics I","UG12","MRLS","CM",64965,"-M-----",1900,2150,"Michon, Daniel","Y","CM","KRV","LC63","FA",2012,"O","01"
"RLST135  CM","Jerusalem: The Holy City","UG12","MRLS","CM",64966,"-M-W---",1315,1430,"Gilbert, Gary","Y","CM","RS","104","FA",2012,"O","01"
"RLST136  CM","Religion in Contemporary America","UG12","MRLS","CM",64967,"--T----",1445,1730,"Yonemoto, Karen","Y","CM","KRV","100","FA",2012,"O","01"
"RLST137  CM","Jewish-Christian Relations","UG12","MRLS","CM",64968,"-M-W---",1200,1310,"Gilbert, Gary","Y","CM","RS","104","FA",2012,"O","01"
"RLST148  PO","Sufism","UG12","PRST","PO",64463,"--T-R--",1445,1600,"Kassam, Zayn","Y","PO","PR","101","FA",2012,"O","01"
"RLST170  SC","Womn+Relgn in Greco-Roman Antiq","UG12","SREL","SC",65312,"-M-W---",1315,1430,"Jacobs, Andrew","Y","SC","HM","101","FA",2012,"O","01"
"RLST179A HM","Spec Topic in Religious Studies: Comprehending Religion","UG12","HHSS","HM",63595,"-M-----",1445,1730,"Dyson, Erika W.","Y","HM","PA","B146","FA",2012,"O","01"
"RLST179B HM","Spec Topic in Religious Studies: 2012 Prophecy, Apocalypse","UG12","HHSS","HM",63529,"---W---",1445,1730,"Dyson, Erika W.","Y","HM","PA","1264","FA",2012,"O","01"
"RLST190  PO","Senior Seminar","UG12","PRST","PO",64464,"--T-R--",935,1050,"Eisenstadt, Oona","Y","PO","PR","102","FA",2012,"O","01"
"RLST199  SC","Independ St: Religious Studies","UG12","SREL","SC",65493,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"RUSS001  PO","Elementary Russian","UG12","PGRU","PO",64190,"-M-W-F-",900,950,"Rudova, Larissa V.","Y","PO","MA","2","FA",2012,"O","01"
"RUSS001  PO","Elementary Russian","UG12","PGRU","PO",64191,"--T-R--",810,925,"Rudova, Larissa V.","Y","PO","MA","2","FA",2012,"O","01"
"RUSS011  PO","Russian Conversation, Intermed","UG12","PGRU","PO",63563,"--T-R--",1500,1600,"Bashaw, Rita B.","Y","PO","OLDB","RUSS","FA",2012,"O","01"
"RUSS013  PO","Russian Conversation, Advanced","UG12","PGRU","PO",63564,"--T-R--",1615,1715,"Bashaw, Rita B.","Y","PO","OLDB","RUSS","FA",2012,"O","01"
"RUSS033  PO","Intermediate Russian","UG12","PGRU","PO",64192,"-M-W-F-",1000,1050,"Rudova, Larissa V.","Y","PO","MA","220","FA",2012,"O","01"
"RUSS033  PO","Intermediate Russian","UG12","PGRU","PO",64193,"--T-R--",935,1025,"Rudova, Larissa V.","Y","PO","MA","220","FA",2012,"O","01"
"RUSS186  PO","Animated Russia: Cartoons","UG12","PGRU","PO",64194,"--T-R--",1315,1430,"Klioutchkine, Konstantine","Y","PO","MA","23","FA",2012,"O","01"
"RUSS191  PO","Senior Thesis in Russian","UG12","PGRU","PO",63875,"-------",0,0,"Rudova, Larissa V.","Y","","ARR","","FA",2012,"O","01"
"RUSS191  PO","Senior Thesis in Russian","UG12","PGRU","PO",63876,"-------",0,0,"Klioutchkine, Konstantine","Y","","ARR","","FA",2012,"O","02"
"RUSS191  PO","Senior Thesis in Russian","UG12","PGRU","PO",63877,"-------",0,0,"Rudova, Larissa V.","Y","","ARR","","FA",2012,"O","03"
"RUSS191  PO","Senior Thesis in Russian","UG12","PGRU","PO",63878,"-------",0,0,"Klioutchkine, Konstantine","Y","","ARR","","FA",2012,"O","04"
"RUSS191  PO","Senior Thesis in Russian","UG12","PGRU","PO",63879,"-------",0,0,"Dwyer, Anne E.","Y","","ARR","","FA",2012,"O","05"
"RUSS191  PO","Senior Thesis in Russian","UG12","PGRU","PO",63880,"-------",0,0,"Dwyer, Anne E.","Y","","ARR","","FA",2012,"O","06"
"RUST175  PO","Russia: Empire & Ethnicity","UG12","PGRU","PO",64200,"--T-R--",1445,1600,"Dwyer, Anne E.","Y","PO","MA","14","FA",2012,"O","01"
"SOC 001  PZ","Sociology & View of the World","UG12","ZSOC","PZ",64743,"--T-R--",1315,1430,"Espinoza, Roberta M.","Y","PZ","AV","224","FA",2012,"O","01"
"SOC 001  PZ","Sociology & View of the World","UG12","ZSOC","PZ",64744,"-M-W---",1315,1430,"Zuckerman, Phil","Y","PZ","FL","112","FA",2012,"O","02"
"SOC 009  PZ","Food, Culture, Power","UG12","ZSOC","PZ",64209,"--T-R--",1315,1430,"Soldatenko, Maria","Y","PZ","BH","210","FA",2012,"O","01"
"SOC 009  PZ","Food, Culture, Power","UG12","ZSOC","PZ",64209,"--T-R--",1315,1430,"Chao, Emily","Y","PZ","BH","210","FA",2012,"O","01"
"SOC 009  PZ","Food, Culture, Power","UG12","ZSOC","PZ",64209,"--T-R--",1315,1430,"Basu, Dipannita","Y","PZ","BH","210","FA",2012,"O","01"
"SOC 035  PZ","Race and Ethnic Relations","UG12","ZSOC","PZ",65438,"--T----",1900,2150,"Francoso, Anthony","Y","PZ","FL","110","FA",2012,"O","01"
"SOC 051  PO","Introduction to Sociology","UG12","PSOC","PO",63984,"-M-W---",1315,1430,"Rapaport, Lynn","Y","PO","HN","215","FA",2012,"O","01"
"SOC 051  PO","Introduction to Sociology","UG12","PSOC","PO",63985,"--T-R--",1615,1730,"Staff","Y","PO","HN","215","FA",2012,"O","02"
"SOC 051  PO","Introduction to Sociology","UG12","PSOC","PO",63986,"--T-R--",1315,1430,"Cole, Nicki Lisa","Y","PO","HN","215","FA",2012,"O","03"
"SOC 055  PZ","Juvenile Delinquency","UG12","ZSOC","PZ",64746,"-M-----",1900,2150,"Bonaparte, Alicia","Y","PZ","BD","207","FA",2012,"O","01"
"SOC 088  PZ","Hip Hop & Incarceration","UG12","ZSOC","PZ",64763,"---W---",1445,1730,"Basu, Dipannita","Y","PZ","BD","209","FA",2012,"O","01"
"SOC 102  PO","Qualitative Research Methods","UG12","PSOC","PO",63987,"--T-R--",1445,1600,"Cole, Nicki Lisa","Y","PO","HN","215","FA",2012,"O","01"
"SOC 102  PZ","Qualitative Research Methods","UG12","ZSOC","PZ",64757,"---W---",1445,1730,"Espinoza, Roberta M.","Y","PZ","ATN","A103","FA",2012,"O","01"
"SOC 110  PZ","Classical Sociological Theory","UG12","ZSOC","PZ",64755,"--T-R--",1200,1310,"Zuckerman, Phil","Y","PZ","FL","112","FA",2012,"O","01"
"SOC 111  PZ","Social Movements & Social Change","UG12","ZSOC","PZ",64754,"--T-R--",1200,1310,"Steinman, Erich","Y","PZ","AV","202","FA",2012,"O","01"
"SOC 120  PZ","Sexual Politics & Movements","UG12","ZSOC","PZ",64753,"--T-R--",935,1050,"Steinman, Erich","Y","PZ","AV","226","FA",2012,"O","01"
"SOC 122  PZ","Sociology of Health & Medicine","UG12","ZSOC","PZ",65434,"-M-W---",1200,1310,"Bonaparte, Alicia","Y","PZ","BH","110","FA",2012,"O","01"
"SOC 124  AF","Race, Place & Space","UG12","ZSOC","PZ",64773,"--T-R--",935,1050,"Basu, Dipannita","Y","PZ","BD","208","FA",2012,"O","01"
"SOC 150  CH","Chicanos/Latinos and Education","UG12","PSOC","PO",63988,"---W---",1900,2150,"Ochoa, Gilda L.","Y","PO","HN","216","FA",2012,"O","01"
"SOC 154  PO","Hist/Devel Sociological Thry I","UG12","PSOC","PO",63989,"-M-W---",1100,1215,"Rapaport, Lynn","Y","PO","HN","215","FA",2012,"O","01"
"SOC 157  PZ","Men & Women in American Society","UG12","ZSOC","PZ",64779,"-M-W---",1445,1600,"Bonaparte, Alicia","Y","PZ","AV","224","FA",2012,"O","01"
"SOC 179A HM","Special Topics in Sociology: Society, Space, and Environment","UG12","HHSS","HM",64977,"--T-R--",1200,1310,"Babon, Kim","Y","HM","PA","1264","FA",2012,"O","01"
"SOC 189N PO","Sociology of Consumption","UG12","PSOC","PO",65694,"-M-W---",1315,1430,"Cole, Nicki Lisa","Y","PO","CA","11","FA",2012,"O","01"
